0.000000208616256713867187500000, 0.000000
0.000000387430191040039062500000, 141.007000
0.000000327825546264648437500000, 282.014000
0.000000245869159698486328125000, 423.021000
0.000000096857547760009765625000, 564.028000
0.000000089406967163085937500000, 705.035000
0.000000312924385070800781250000, 846.042000
-0.000000014901161193847656250000, 987.049000
-0.000000074505805969238281250000, 1128.056000
0.000000052154064178466796875000, 1269.063000
0.000000037252902984619140625000, 1410.070000
0.000000320374965667724609375000, 1551.077000
-0.000000514090061187744140625000, 1692.084000
-0.000000514090061187744140625000, 1833.091000
-0.000000827014446258544921875000, 1974.098000
-0.000000715255737304687500000000, 2115.105000
-0.000000573694705963134765625000, 2256.112000
-0.000000327825546264648437500000, 2397.119000
-0.000000700354576110839843750000, 2538.126000
-0.000000804662704467773437500000, 2679.133000
-0.000001139938831329345703125000, 2820.140000
-0.000001445412635803222656250000, 2961.147000
-0.000001527369022369384765625000, 3102.154000
-0.000001832842826843261718750000, 3243.161000
-0.000001735985279083251953125000, 3384.168000
-0.000002428889274597167968750000, 3525.175000
-0.000002384185791015625000000000, 3666.182000
-0.000002659857273101806640625000, 3807.189000
-0.000002928078174591064453125000, 3948.196000
-0.000003077089786529541015625000, 4089.203000
-0.000003695487976074218750000000, 4230.210000
-0.000003911554813385009765625000, 4371.217000
-0.000004351139068603515625000000, 4512.224000
-0.000004380941390991210937500000, 4653.231000
-0.000004649162292480468750000000, 4794.238000
-0.000004686415195465087890625000, 4935.245000
-0.000004954636096954345703125000, 5076.252000
-0.000004351139068603515625000000, 5217.259000
-0.000004991888999938964843750000, 5358.266000
-0.000005349516868591308593750000, 5499.273000
-0.000005014240741729736328125000, 5640.280000
-0.000004738569259643554687500000, 5781.287000
-0.000005558133125305175781250000, 5922.294000
-0.000006169080734252929687500000, 6063.301000
-0.000006183981895446777343750000, 6204.308000
-0.000006541609764099121093750000, 6345.315000
-0.000006929039955139160156250000, 6486.322000
-0.000006206333637237548828125000, 6627.329000
-0.000007249414920806884765625000, 6768.336000
-0.000006683170795440673828125000, 6909.343000
-0.000007629394531250000000000000, 7050.350000
-0.000007443130016326904296875000, 7191.357000
-0.000007972121238708496093750000, 7332.364000
-0.000007949769496917724609375000, 7473.371000
-0.000009000301361083984375000000, 7614.378000
-0.000009246170520782470703125000, 7755.385000
-0.000009663403034210205078125000, 7896.392000
-0.000010214745998382568359375000, 8037.399000
-0.000010445713996887207031250000, 8178.406000
-0.000010207295417785644531250000, 8319.413000
-0.000011071562767028808593750000, 8460.420000
-0.000011160969734191894531250000, 8601.427000
-0.000011682510375976562500000000, 8742.434000
-0.000012017786502838134765625000, 8883.441000
-0.000012464821338653564453125000, 9024.448000
-0.000012546777725219726562500000, 9165.455000
-0.000012986361980438232421875000, 9306.462000
-0.000013671815395355224609375000, 9447.469000
-0.000013761222362518310546875000, 9588.476000
-0.000013932585716247558593750000, 9729.483000
-0.000014536082744598388671875000, 9870.490000
-0.000014796853065490722656250000, 10011.497000
-0.000015199184417724609375000000, 10152.504000
-0.000016063451766967773437500000, 10293.511000
-0.000016592442989349365234375000, 10434.518000
-0.000016510486602783203125000000, 10575.525000
-0.000017128884792327880859375000, 10716.532000
-0.000017054378986358642578125000, 10857.539000
-0.000018060207366943359375000000, 10998.546000
-0.000018037855625152587890625000, 11139.553000
-0.000019133090972900390625000000, 11280.560000
-0.000018507242202758789062500000, 11421.567000
-0.000020563602447509765625000000, 11562.574000
-0.000021018087863922119140625000, 11703.581000
-0.000020444393157958984375000000, 11844.588000
-0.000021591782569885253906250000, 11985.595000
-0.000020802021026611328125000000, 12126.602000
-0.000020794570446014404296875000, 12267.609000
-0.000025719404220581054687500000, 12408.616000
-0.000037230551242828369140625000, 12549.623000
-0.000049449503421783447265625000, 12690.630000
-0.000053331255912780761718750000, 12831.637000
-0.000052280724048614501953125000, 12972.644000
-0.000052072107791900634765625000, 13113.651000
-0.000053271651268005371093750000, 13254.658000
-0.000054560601711273193359375000, 13395.665000
-0.000053621828556060791015625000, 13536.672000
-0.000054284930229187011718750000, 13677.679000
-0.000055417418479919433593750000, 13818.686000
-0.000055760145187377929687500000, 13959.693000
-0.000055819749832153320312500000, 14100.700000
-0.000056654214859008789062500000, 14241.707000
-0.000056833028793334960937500000, 14382.714000
-0.000057563185691833496093750000, 14523.721000
-0.000058077275753021240234375000, 14664.728000
-0.000059008598327636718750000000, 14805.735000
-0.000059545040130615234375000000, 14946.742000
-0.000060446560382843017578125000, 15087.749000
-0.000060826539993286132812500000, 15228.756000
-0.000061042606830596923828125000, 15369.763000
-0.000061623752117156982421875000, 15510.770000
-0.000062204897403717041015625000, 15651.777000
-0.000062614679336547851562500000, 15792.784000
-0.000063851475715637207031250000, 15933.791000
-0.000064015388488769531250000000, 16074.798000
-0.000064752995967864990234375000, 16215.805000
-0.000065177679061889648437500000, 16356.812000
-0.000066086649894714355468750000, 16497.819000
-0.000066563487052917480468750000, 16638.826000
-0.000067338347434997558593750000, 16779.833000
-0.000067926943302154541015625000, 16920.840000
-0.000068619847297668457031250000, 17061.847000
-0.000068813562393188476562500000, 17202.854000
-0.000069603323936462402343750000, 17343.861000
-0.000069871544837951660156250000, 17484.868000
-0.000070542097091674804687500000, 17625.875000
-0.000071160495281219482421875000, 17766.882000
-0.000071026384830474853515625000, 17907.889000
-0.000071369111537933349609375000, 18048.896000
-0.000072129070758819580078125000, 18189.903000
-0.000072903931140899658203125000, 18330.910000
-0.000073835253715515136718750000, 18471.917000
-0.000074476003646850585937500000, 18612.924000
-0.000074505805969238281250000000, 18753.931000
-0.000074982643127441406250000000, 18894.938000
-0.000076197087764739990234375000, 19035.945000
-0.000076852738857269287109375000, 19176.952000
-0.000077500939369201660156250000, 19317.959000
-0.000078029930591583251953125000, 19458.966000
-0.000078715384006500244140625000, 19599.973000
-0.000078938901424407958984375000, 19740.980000
-0.000079579651355743408203125000, 19881.987000
-0.000080227851867675781250000000, 20022.994000
-0.000081047415733337402343750000, 20164.001000
-0.000081822276115417480468750000, 20305.008000
-0.000082395970821380615234375000, 20446.015000
-0.000082246959209442138671875000, 20587.022000
-0.000083103775978088378906250000, 20728.029000
-0.000083915889263153076171875000, 20869.036000
-0.000085227191448211669921875000, 21010.043000
-0.000085785984992980957031250000, 21151.050000
-0.000086605548858642578125000000, 21292.057000
-0.000086769461631774902343750000, 21433.064000
-0.000088192522525787353515625000, 21574.071000
-0.000089012086391448974609375000, 21715.078000
-0.000088863074779510498046875000, 21856.085000
-0.000090278685092926025390625000, 21997.092000
-0.000090524554252624511718750000, 22138.099000
-0.000091269612312316894531250000, 22279.106000
-0.000092372298240661621093750000, 22420.113000
-0.000093057751655578613281250000, 22561.120000
-0.000093944370746612548828125000, 22702.127000
-0.000094741582870483398437500000, 22843.134000
-0.000094994902610778808593750000, 22984.141000
-0.000095218420028686523437500000, 23125.148000
-0.000096283853054046630859375000, 23266.155000
-0.000096499919891357421875000000, 23407.162000
-0.000097244977951049804687500000, 23548.169000
-0.000097654759883880615234375000, 23689.176000
-0.000097580254077911376953125000, 23830.183000
-0.000097960233688354492187500000, 23971.190000
-0.000098891556262969970703125000, 24112.197000
-0.000099606812000274658203125000, 24253.204000
-0.000100113451480865478515625000, 24394.211000
-0.000100873410701751708984375000, 24535.218000
-0.000101447105407714843750000000, 24676.225000
-0.000102348625659942626953125000, 24817.232000
-0.000101074576377868652343750000, 24958.239000
-0.000101797282695770263671875000, 25099.246000
-0.000102348625659942626953125000, 25240.253000
-0.000103563070297241210937500000, 25381.260000
-0.000104613602161407470703125000, 25522.267000
-0.000105261802673339843750000000, 25663.274000
-0.000105477869510650634765625000, 25804.281000
-0.000106208026409149169921875000, 25945.288000
-0.000106506049633026123046875000, 26086.295000
-0.000106982886791229248046875000, 26227.302000
-0.000107333064079284667968750000, 26368.309000
-0.000108145177364349365234375000, 26509.316000
-0.000108741223812103271484375000, 26650.323000
-0.000109456479549407958984375000, 26791.330000
-0.000110179185867309570312500000, 26932.337000
-0.000111147761344909667968750000, 27073.344000
-0.000111229717731475830078125000, 27214.351000
-0.000111959874629974365234375000, 27355.358000
-0.000112801790237426757812500000, 27496.365000
-0.000113144516944885253906250000, 27637.372000
-0.000112935900688171386718750000, 27778.379000
-0.000113368034362792968750000000, 27919.386000
-0.000114545226097106933593750000, 28060.393000
-0.000115461647510528564453125000, 28201.400000
-0.000116162002086639404296875000, 28342.407000
-0.000116907060146331787109375000, 28483.414000
-0.000117287039756774902343750000, 28624.421000
-0.000118799507617950439453125000, 28765.428000
-0.000119693577289581298828125000, 28906.435000
-0.000120475888252258300781250000, 29047.442000
-0.000121206045150756835937500000, 29188.449000
-0.000121988356113433837890625000, 29329.456000
-0.000122673809528350830078125000, 29470.463000
-0.000123411417007446289062500000, 29611.470000
-0.000123746693134307861328125000, 29752.477000
-0.000123009085655212402343750000, 29893.484000
-0.000123910605907440185546875000, 30034.491000
-0.000124551355838775634765625000, 30175.498000
-0.000125467777252197265625000000, 30316.505000
-0.000125691294670104980468750000, 30457.512000
-0.000126212835311889648437500000, 30598.519000
-0.000126980245113372802734375000, 30739.526000
-0.000127010047435760498046875000, 30880.533000
-0.000127762556076049804687500000, 31021.540000
-0.000128775835037231445312500000, 31162.547000
-0.000129826366901397705078125000, 31303.554000
-0.000130496919155120849609375000, 31444.561000
-0.000130787491798400878906250000, 31585.568000
-0.000131964683532714843750000000, 31726.575000
-0.000132523477077484130859375000, 31867.582000
-0.000133171677589416503906250000, 32008.589000
-0.000133551657199859619140625000, 32149.596000
-0.000134758651256561279296875000, 32290.603000
-0.000135675072669982910156250000, 32431.610000
-0.000136144459247589111328125000, 32572.617000
-0.000136464834213256835937500000, 32713.624000
-0.000140145421028137207031250000, 32854.631000
-0.000140465795993804931640625000, 32995.638000
-0.000141024589538574218750000000, 33136.645000
-0.000141173601150512695312500000, 33277.652000
-0.000142380595207214355468750000, 33418.659000
-0.000142917037010192871093750000, 33559.666000
-0.000143960118293762207031250000, 33700.673000
-0.000144407153129577636718750000, 33841.680000
-0.000144638121128082275390625000, 33982.687000
-0.000145480036735534667968750000, 34123.694000
-0.000146530568599700927734375000, 34264.701000
-0.000147491693496704101562500000, 34405.708000
-0.000148087739944458007812500000, 34546.715000
-0.000148825347423553466796875000, 34687.722000
-0.000147804617881774902343750000, 34828.729000
-0.000148430466651916503906250000, 34969.736000
-0.000148586928844451904296875000, 35110.743000
-0.000149309635162353515625000000, 35251.750000
-0.000149704515933990478515625000, 35392.757000
-0.000150568783283233642578125000, 35533.764000
-0.000150889158248901367187500000, 35674.771000
-0.000152140855789184570312500000, 35815.778000
-0.000152483582496643066406250000, 35956.785000
-0.000152871012687683105468750000, 36097.792000
-0.000153206288814544677734375000, 36238.799000
-0.000153750181198120117187500000, 36379.806000
-0.000153683125972747802734375000, 36520.813000
-0.000154525041580200195312500000, 36661.820000
-0.000154659152030944824218750000, 36802.827000
-0.000155776739120483398437500000, 36943.834000
-0.000156477093696594238281250000, 37084.841000
-0.000150538980960845947265625000, 37225.848000
-0.000150687992572784423828125000, 37366.855000
-0.000151686370372772216796875000, 37507.862000
-0.000152163207530975341796875000, 37648.869000
-0.000153355300426483154296875000, 37789.876000
-0.000153966248035430908203125000, 37930.883000
-0.000154599547386169433593750000, 38071.890000
-0.000154599547386169433593750000, 38212.897000
